Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js index 135 21 261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 333 21 495 =======> 0.045799922198
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 340 11 500 =======> 0.055424708873
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 343 23 505 =======> 0.044966105372
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 350 23 512 =======> 0.028890458867
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 356 21 519 =======> 0.050726689398
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 363 11 525 =======> 0.023850562051
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 367 23 530 =======> 0.044938150793
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 374 23 537 =======> 0.029210982844
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 380 21 544 =======> 0.058439422399
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 387 11 549 =======> 0.023310355842
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 392 10 555 =======> 0.027278862894
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 398 26 561 =======> 0.000008547120
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 402 25 564 =======> 0.000025589099
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 406 27 566 =======> 0.000022603743
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 410 25 568 =======> 0.000019660061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 418 20 572 =======> 0.006046295166
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 434 23 589 =======> 0.222869023681
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js cloneNode 8 0 1418 =======> 0.024889282882
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 25 28 1453 =======> 0.017510492355
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 36 13 1463 =======> 0.365485697985
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 57 12 1487 =======> 0.022819021717
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 69 7 1512 =======> 0.054167803377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 74 8 1519 =======> 0.127286404371
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 81 8 1528 =======> 0.033269762993
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 86 11 1534 =======> 0.023413112387
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 92 7 1543 =======> 0.158199280500
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 100 12 1553 =======> 0.147226020694
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 106 13 1562 =======> 0.098125196993
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 112 7 1570 =======> 0.090248845518
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 125 19 1589 =======> 0.031588319689
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 127 9 1593 =======> 0.108394980431
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 131 17 1599 =======> 0.040398724377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 137 9 1606 =======> 0.152527108788
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 156 11 1614 =======> 0.666796207428
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 166 6 1620 =======> 0.038461148739
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 172 12 1631 =======> 0.015129719861
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 184 16 1650 =======> 0.078526727855
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 201 6 1664 =======> 0.020222254097
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 207 9 1672 =======> 0.082751892507
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 261 5 1706 =======> 0.193317458034
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 266 8 1715 =======> 0.071705996990
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 274 13 1722 =======> 0.101434774697
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 297 6 1740 =======> 0.014465883374
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 305 8 1747 =======> 0.012027380988
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 320 32 1771 =======> 0.006312758196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 347 44 1794 =======> 0.004413225688
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 353 9 1798 =======> 0.019443774596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 360 10 1807 =======> 0.676587820053
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 363 22 1813 =======> 0.004893825389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 369 6 1817 =======> 0.003318996634
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 375 13 1828 =======> 0.001999117201
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js markDirty 284 4 439
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/comment.js nan 6 13 55 =======> 0.585828781128
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js cleanSource 10 0 84 =======> 0.071835175157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 11 19 90 =======> 0.135762706399
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js markDirtyUp 18 0 97 =======> 0.063826791942
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 28 8 110 =======> 0.011075559072
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 39 11 129 =======> 0.202324032784
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 46 6 139 =======> 0.145715177059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 63 7 162 =======> 0.063008166850
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 67 13 167 =======> 0.040175221860
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 78 19 178 =======> 0.002485795412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 80 9 182 =======> 0.085879318416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 89 17 194 =======> 0.287400513887
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 91 26 201 =======> 0.052327051759
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 93 25 205 =======> 0.071432828903
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 101 17 212 =======> 0.028347868472
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 102 30 216 =======> 0.065015062690
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 107 17 224 =======> 0.024347700179
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 109 32 231 =======> 0.313104391098
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 117 9 238 =======> 0.176226690412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 128 7 246 =======> 0.515589892864
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 134 13 256 =======> 0.099872849882
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 153 14 280 =======> 0.100115433335
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 173 11 300 =======> 0.432781100273
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 205 30 355 =======> 0.060745209455
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 223 9 376 =======> 0.203183382750
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 238 6 394 =======> 0.564710617065
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 244 11 399 =======> 0.021531043574
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 253 13 406 =======> 0.380982279778
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 271 15 417 =======> 0.324072778225
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 277 19 425 =======> 0.054826717824
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 289 6 443 =======> 0.072663553059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 293 6 448 =======> 0.241906836629
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 294 21 451 =======> 0.108485572040
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 309 13 465 =======> 0.018521545455
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 312 23 470 =======> 0.018241697922
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 319 23 478 =======> 0.014537587762
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 325 21 486 =======> 0.029293222353
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 332 14 492 =======> 0.019791554660
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 333 21 495 =======> 0.018792126328
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 340 11 500 =======> 0.028647299856
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 343 23 505 =======> 0.018145766109
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 350 23 512 =======> 0.013914895244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 356 21 519 =======> 0.020774452016
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 363 11 525 =======> 0.015015431680
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 367 23 530 =======> 0.018127651885
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 374 23 537 =======> 0.014104241505
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 380 21 544 =======> 0.023906566203
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 387 11 549 =======> 0.014510805719
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 392 10 555 =======> 0.017536532134
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 398 26 561 =======> 0.000013911070
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 402 25 564 =======> 0.000044243712
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 406 27 566 =======> 0.000038795835
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 410 25 568 =======> 0.000032822994
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 418 20 572 =======> 0.009776570834
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js nan 434 23 589 =======> 0.183355525136
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js cloneNode 8 0 1418 =======> 0.051614869386
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 25 28 1453 =======> 0.034035682678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 36 13 1463 =======> 0.416757822037
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 57 12 1487 =======> 0.036478679627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 69 7 1512 =======> 0.087157718837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 74 8 1519 =======> 0.144037738442
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 81 8 1528 =======> 0.063118651509
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 86 11 1534 =======> 0.025461371988
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 92 7 1543 =======> 0.270889073610
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 100 12 1553 =======> 0.237056270242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 106 13 1562 =======> 0.168176978827
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 112 7 1570 =======> 0.072721302509
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 125 19 1589 =======> 0.014330097474
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 127 9 1593 =======> 0.087361127138
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 131 17 1599 =======> 0.018440324813
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 137 9 1606 =======> 0.188137888908
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 156 11 1614 =======> 0.375490486622
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 166 6 1620 =======> 0.027115060017
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 172 12 1631 =======> 0.017898894846
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 184 16 1650 =======> 0.144184276462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 201 6 1664 =======> 0.013592585921
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 207 9 1672 =======> 0.140839949250
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 261 5 1706 =======> 0.153782218695
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 266 8 1715 =======> 0.048623085022
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 274 13 1722 =======> 0.074220262468
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 297 6 1740 =======> 0.005697100423
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 305 8 1747 =======> 0.013092941605
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 320 32 1771 =======> 0.012296118774
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 347 44 1794 =======> 0.008687415160
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 353 9 1798 =======> 0.012827764265
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 360 10 1807 =======> 0.465201586485
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 363 22 1813 =======> 0.007566320244
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 369 6 1817 =======> 0.006540386472
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/node.js nan 375 13 1828 =======> 0.000754869136
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js path 47 28 881
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 13 13 824 =======> 0.275598973036
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 26 15 846 =======> 0.001372807194
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 45 15 872 =======> 0.000074392883
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 54 54 893 =======> 0.054855883121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 64 17 902 =======> 0.000172505097
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 81 10 927 =======> 0.000102810438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 87 32 938 =======> 0.061540152878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 94 13 942 =======> 0.000025757645
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 123 16 989 =======> 0.006443048827
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/map-generator.js nan 138 30 1006 =======> 0.073497533798
