Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js parseOptions 94 14 168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.000899125123
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.892144858837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.956663727760
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.014177395962
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.020284784958
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.030190745369
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.353523313999
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.012304599397
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.008897231892
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.183274120092
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.335755288601
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.102822363377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.011346972547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.093985304236
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.035644270480
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.128768995404
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.121855407953
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.036257158965
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.000422738114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.157719999552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.976156651974
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.002858242020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.025326721370
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.014340150170
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.465000867844
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.359375506639
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.685150802135
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.225419744849
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.909032106400
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/debug.js nan 6 4 1958 =======> 0.992177546024
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/debug.js nan 7 4 1965 =======> 0.987297892570
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/parse-options.js nan 4 21 2016 =======> 0.573826611042
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/re.js nan 30 22 2065 =======> 0.007236178499
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/re.js nan 39 20 2095 =======> 0.794803321362
Total edge above 0.9 ===>  1


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js debug 294 4 611
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.257518738508
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.946081340313
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.709890782833
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.537210643291
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.490858733654
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.952959716320
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.898670256138
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.005734067410
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.005209103227
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.007505983114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.267405003309
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.008229697123
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.503791451454
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.807869911194
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.001423131907
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.001974692103
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.098076201975
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.010007970966
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.715533494949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.000533025363
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.000394453964
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.000674588024
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.000553371443
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.825615227222
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.038520753384
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.016525959596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.050997216254
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.000518037006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.684455692768
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.989799022675
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.010584021918
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.015667494386
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.019303986803
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.369378209114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.008590247482
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.007524074521
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.092276088893
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.344338536263
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.038735538721
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.009094185196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.042358107865
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.104813851416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.047245830297
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.047502018511
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.133943274617
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.001400257461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.602850317955
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.947063446045
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.011419852264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.276586145163
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.115953795612
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.438103377819
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.292282015085
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.662147104740
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.215696111321
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.988759040833
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/debug.js nan 6 4 1958 =======> 0.988851487637
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/debug.js nan 7 4 1965 =======> 0.989139258862
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/parse-options.js nan 4 21 2016 =======> 0.274798542261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/re.js nan 30 22 2065 =======> 0.017207857221
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/internal/re.js nan 39 20 2095 =======> 0.696025967598
Total edge above 0.9 ===>  2


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js isX 381 15 752
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.195008367300
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.458470135927
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.496696263552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.275266915560
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.067689731717
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.653504967690
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.282324373722
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.001606527949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.002964774612
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.004744512960
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.305321961641
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.002167520812
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.130290299654
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.261601597071
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.000513359148
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.000663926359
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.039707947522
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 138 38 399 =======> 0.002112511545
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 154 13 424 =======> 0.170563653111
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 159 25 432 =======> 0.000226118296
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 162 23 438 =======> 0.000156670867
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 165 34 444 =======> 0.000334642420
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 166 44 448 =======> 0.000291880540
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 177 7 454 =======> 0.255104422569
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 217 18 502 =======> 0.028749294579
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 218 14 504 =======> 0.009883634746
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.009111501276
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.000206761280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.157929867506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.966062426567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.003555976087
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.005115371663
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.004950550385
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.053315304220
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.002767478814
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.002649394330
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.022316129878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.048793304712
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.008177619427
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.002931510098
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.010609909892
