Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/src/assets/js/prettify.js f 23 98 320
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 95 36 8361 =======> 0.000000186209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 3 18 8384 =======> 0.000000063367
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 4 24 8386 =======> 0.000001222303
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 5 31 8389 =======> 0.000612430566
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 7 43 8397 =======> 0.000352935225
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 12 50 8409 =======> 0.000310204196
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 14 43 8415 =======> 0.000600404164
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 19 30 8420 =======> 0.000007528736
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 20 36 8422 =======> 0.000155801754
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 25 36 8430 =======> 0.000155801754
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 30 48 8437 =======> 0.000173137043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 35 47 8444 =======> 0.000173137218
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 40 48 8451 =======> 0.000173137378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 45 35 8458 =======> 0.000173137378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 50 60 8465 =======> 0.000173137218
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 55 62 8472 =======> 0.000173137218
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 60 40 8479 =======> 0.000193813583
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 65 43 8486 =======> 0.000173137378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 70 62 8493 =======> 0.000055531702
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 71 13 8496 =======> 0.716622352600
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 77 31 8500 =======> 0.000003334415
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 78 76 8502 =======> 0.000057125242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 82 39 8510 =======> 0.000057104215
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 87 55 8517 =======> 0.000057159297
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 91 59 8523 =======> 0.000057159348
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js nan 95 40 8529 =======> 0.000057237241
Total edge above 0.9 ===>  12


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByDeprecated.spec.js disambiguateByDeprecated 10 11 8807
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByDeprecated.spec.js nan 8 37 8800 =======> 0.000006444585
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByDeprecated.spec.js nan 9 70 8803 =======> 0.000323245651
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByDeprecated.spec.js nan 13 63 8813 =======> 0.000314704579
Total edge above 0.9 ===>  13


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByNonMember.spec.js require 1 32 8923
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByNonMember.spec.js nan 8 36 8950 =======> 0.000000400866
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByNonMember.spec.js nan 9 52 8953 =======> 0.000020465995
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByNonMember.spec.js nan 14 55 8965 =======> 0.000020563542
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/disambiguators/disambiguateByNonMember.spec.js nan 19 57 8974 =======> 0.000019683925
Total edge above 0.9 ===>  13


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js testPackage 8 27 9377
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.984290480614
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.205247610807
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.243977829814
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.343712061644
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 6 24 9369 =======> 0.000001021436
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 7 13 9372 =======> 0.012361247092
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 14 42 9387 =======> 0.000517393521
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 21 67 9409 =======> 0.000450984458
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 30 84 9429 =======> 0.000482469477
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 38 92 9442 =======> 0.000481371128
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/links-package/services/getLinkInfo.spec.js nan 46 99 9455 =======> 0.000480463466
Total edge above 0.9 ===>  13


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js createOpenMatcher 99 56 9704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/handlers/code.js code 4 17 9484 =======> 0.318508535624
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js headingToLevel 3 0 9525 =======> 0.960092782974
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js parseMappings 8 0 9534 =======> 0.799569189548
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 10 32 9545 =======> 0.455077379942
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js mapHeadings 14 17 9552 =======> 0.009572491981
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 16 9 9559 =======> 0.217143863440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 16 15 9560 =======> 0.937922358513
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 18 34 9567 =======> 0.235313788056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 19 28 9569 =======> 0.421592026949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/plugins/mapHeadings.js nan 27 23 9578 =======> 0.175285995007
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js renderMarkdown 13 17 9596 =======> 0.002678479068
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js renderMarkdownImpl 14 9 9599 =======> 0.016526386142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js noIndentedCodeBlocks 33 2 9625 =======> 0.000570496486
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js inlineTagDefs 43 2 9634 =======> 0.008290328085
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js tokenizeInlineTag 58 4 9652 =======> 0.245341569185
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js inlineTagLocator 72 4 9667 =======> 0.070020735264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js plainHTMLBlocks 80 2 9671 =======> 0.025123560801
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js tokenizePlainHTMLBlocks 94 4 9692 =======> 0.101980686188
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js matchRecursiveRegExp 145 0 9723 =======> 0.388640046120
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js rgxFindMatchPos 162 0 9752 =======> 0.880321860313
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js createOpenMatcher 202 0 9803 =======> 0.958056449890
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/remark-package/services/renderMarkdown.js createCloseMatcher 212 0 9822 =======> 0.298539370298
Total edge above 0.9 ===>  14


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/tools/add-license-to-file.js addLicenseTextToFile 24 2 10217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/tools/add-license-to-file.js addLicenseTextToFile 3 0 10188 =======> 0.001397942426
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/tools/add-license-to-file.js addLicenseToFile 19 0 10210 =======> 0.000434809102
Total edge above 0.9 ===>  14


RANK 1 number of edge 15 ===>  7.5


