Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 45 37 5574
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js State 131 0 6542 =======> 0.000002232023
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js generateError 172 0 6565 =======> 0.000010074095
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js throwError 186 0 6582 =======> 0.000001006256
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js throwWarning 190 0 6586 =======> 0.000000215336
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js handleYamlDirective 199 8 6595 =======> 0.000000346084
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js handleTagDirective 232 7 6620 =======> 0.000000715842
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js captureSegment 266 0 6646 =======> 0.000000003987
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js mergeMappings 288 0 6670 =======> 0.000004726101
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js storeMappingPair 307 0 6692 =======> 0.000000242086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readLineBreak 378 0 6742 =======> 0.000000003538
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js skipSeparationSpace 399 0 6756 =======> 0.000000001413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js testDocumentSeparator 440 0 6788 =======> 0.000000001596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js writeFoldedLines 464 0 6800 =======> 0.000000009749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readPlainScalar 473 0 6807 =======> 0.000000001419
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readSingleQuotedScalar 582 0 6869 =======> 0.000000000395
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readDoubleQuotedScalar 627 0 6895 =======> 0.000000000313
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readFlowCollection 706 0 6942 =======> 0.000000002139
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readBlockScalar 818 0 7007 =======> 0.000000000563
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readBlockSequence 961 0 7088 =======> 0.000000001242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readBlockMapping 1031 0 7129 =======> 0.000000001870
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readTagProperty 1208 0 7202 =======> 0.000000004425
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readAnchorProperty 1308 0 7264 =======> 0.000000006327
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readAlias 1335 0 7285 =======> 0.000000013985
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js composeNode 1365 0 7311 =======> 0.000000001943
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js readDocument 1544 0 7407 =======> 0.000000014183
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js loadDocuments 1652 0 7490 =======> 0.000000396761
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js loadAll 1695 0 7515 =======> 0.000002292388
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/loader.js load 1713 0 7529 =======> 0.000379834906
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js repeat 108 25 5759
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNothing 4 0 5580 =======> 0.926661610603
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isObject 9 0 5585 =======> 0.303495377302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js toArray 14 0 5589 =======> 0.000056863919
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js extend 22 0 5603 =======> 0.000848602562
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js repeat 38 0 5619 =======> 0.995633661747
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNegativeZero 49 0 5628 =======> 0.690097630024
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js compileStyleMap 63 0 5713 =======> 0.053357921541
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js encodeHex 90 0 5744 =======> 0.039437904954
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js State 115 0 5764 =======> 0.030115537345
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js indentString 142 0 5798 =======> 0.121247045696
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js generateNextLine 168 0 5817 =======> 0.743069827557
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testImplicitResolving 172 0 5823 =======> 0.024703191593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isWhitespace 187 0 5834 =======> 0.996774137020
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPrintable 195 0 5838 =======> 0.985900700092
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isNsCharOrWhitespace 207 0 5841 =======> 0.094722934067
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafe 224 0 5845 =======> 0.055348336697
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeFirst 247 0 5863 =======> 0.000539469591
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeLast 280 0 5869 =======> 0.000575003447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js codePointAt 286 0 5874 =======> 0.982002019882
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js needIndentIndicator 299 0 5887 =======> 0.164846241474
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js chooseScalarStyle 317 0 5900 =======> 0.004533268511
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeScalar 395 0 5967 =======> 0.020696923137
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 396 16 5972 =======> 0.349162071943
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testAmbiguity 421 4 5995 =======> 0.000384771760
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js blockHeader 447 0 6029 =======> 0.531292736530
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js dropEndingNewline 459 0 6044 =======> 0.008863727562
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldString 465 0 6049 =======> 0.154428482056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 473 16 6055 =======> 0.008035453036
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldLine 502 0 6082 =======> 0.028206136078
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js escapeString 542 0 6104 =======> 0.013822898269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowSequence 562 0 6120 =======> 0.009207233787
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockSequence 590 0 6140 =======> 0.123669721186
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowMapping 627 0 6158 =======> 0.004779049195
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockMapping 673 0 6183 =======> 0.002566898242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js detectType 751 0 6219 =======> 0.629815697670
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeNode 797 0 6252 =======> 0.925682425499
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js getDuplicateReferences 904 0 6312 =======> 0.132683932781
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js inspectNode 918 0 6327 =======> 0.625004112720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js dump 947 0 6349 =======> 0.123832829297
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js formatError 6 0 6368 =======> 0.215875193477
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js YAMLException 25 0 6388 =======> 0.989074528217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js toString 50 35 6405 =======> 0.001245775609
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isNothing 120 24 5775
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNothing 4 0 5580 =======> 0.995906949043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isObject 9 0 5585 =======> 0.978446781635
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js toArray 14 0 5589 =======> 0.000836757012
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js extend 22 0 5603 =======> 0.005326149054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js repeat 38 0 5619 =======> 0.998415827751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNegativeZero 49 0 5628 =======> 0.556658327579
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js compileStyleMap 63 0 5713 =======> 0.406311213970
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js encodeHex 90 0 5744 =======> 0.201349437237
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js State 115 0 5764 =======> 0.621768951416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js indentString 142 0 5798 =======> 0.839637100697
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js generateNextLine 168 0 5817 =======> 0.988614559174
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testImplicitResolving 172 0 5823 =======> 0.625639438629
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isWhitespace 187 0 5834 =======> 0.993020236492
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPrintable 195 0 5838 =======> 0.985071182251
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isNsCharOrWhitespace 207 0 5841 =======> 0.173405557871
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafe 224 0 5845 =======> 0.230553090572
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeFirst 247 0 5863 =======> 0.009725058451
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeLast 280 0 5869 =======> 0.004231378436
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js codePointAt 286 0 5874 =======> 0.989508986473
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js needIndentIndicator 299 0 5887 =======> 0.421329766512
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js chooseScalarStyle 317 0 5900 =======> 0.032665517181
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeScalar 395 0 5967 =======> 0.094194121659
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 396 16 5972 =======> 0.875105142593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testAmbiguity 421 4 5995 =======> 0.002586286049
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js blockHeader 447 0 6029 =======> 0.816577374935
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js dropEndingNewline 459 0 6044 =======> 0.069724112749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldString 465 0 6049 =======> 0.942656755447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 473 16 6055 =======> 0.480222970247
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldLine 502 0 6082 =======> 0.841335654259
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js escapeString 542 0 6104 =======> 0.068683557212
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowSequence 562 0 6120 =======> 0.601884543896
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockSequence 590 0 6140 =======> 0.945694148540
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowMapping 627 0 6158 =======> 0.510947048664
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockMapping 673 0 6183 =======> 0.323537915945
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js detectType 751 0 6219 =======> 0.989850521088
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeNode 797 0 6252 =======> 0.997775137424
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js getDuplicateReferences 904 0 6312 =======> 0.876226902008
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js inspectNode 918 0 6327 =======> 0.992472171783
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js dump 947 0 6349 =======> 0.520494341850
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js formatError 6 0 6368 =======> 0.445876717567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js YAMLException 25 0 6388 =======> 0.973716557026
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/exception.js toString 50 35 6405 =======> 0.004801098723
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js compileStyleMap 121 23 5779
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNothing 4 0 5580 =======> 0.972351431847
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isObject 9 0 5585 =======> 0.886278271675
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js toArray 14 0 5589 =======> 0.002595213242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js extend 22 0 5603 =======> 0.050620656461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js repeat 38 0 5619 =======> 0.974636077881
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/common.js isNegativeZero 49 0 5628 =======> 0.709523558617
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js compileStyleMap 63 0 5713 =======> 0.780395209789
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js encodeHex 90 0 5744 =======> 0.718326866627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js State 115 0 5764 =======> 0.877358436584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js indentString 142 0 5798 =======> 0.910071432590
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js generateNextLine 168 0 5817 =======> 0.964773058891
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testImplicitResolving 172 0 5823 =======> 0.660788595676
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isWhitespace 187 0 5834 =======> 0.970844626427
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPrintable 195 0 5838 =======> 0.982505917549
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isNsCharOrWhitespace 207 0 5841 =======> 0.778366208076
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafe 224 0 5845 =======> 0.765435755253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeFirst 247 0 5863 =======> 0.062680125237
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js isPlainSafeLast 280 0 5869 =======> 0.037069112062
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js codePointAt 286 0 5874 =======> 0.990470886230
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js needIndentIndicator 299 0 5887 =======> 0.882795691490
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js chooseScalarStyle 317 0 5900 =======> 0.261165082455
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeScalar 395 0 5967 =======> 0.585327506065
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 396 16 5972 =======> 0.935769438744
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js testAmbiguity 421 4 5995 =======> 0.020820295438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js blockHeader 447 0 6029 =======> 0.923679232597
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js dropEndingNewline 459 0 6044 =======> 0.465395867825
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldString 465 0 6049 =======> 0.860463857651
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js nan 473 16 6055 =======> 0.708573937416
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js foldLine 502 0 6082 =======> 0.632984697819
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js escapeString 542 0 6104 =======> 0.414316743612
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowSequence 562 0 6120 =======> 0.459510356188
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockSequence 590 0 6140 =======> 0.595939278603
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeFlowMapping 627 0 6158 =======> 0.301926165819
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeBlockMapping 673 0 6183 =======> 0.113701976836
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js detectType 751 0 6219 =======> 0.783507585526
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js writeNode 797 0 6252 =======> 0.961857140064
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js getDuplicateReferences 904 0 6312 =======> 0.789861679077
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/lib/dumper.js inspectNode 918 0 6327 =======> 0.912585079670
